nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,vars_clauses_ratio,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_CLAUSE_coeff_variation,POSNEG_RATIO_CLAUSE_min,POSNEG_RATIO_CLAUSE_max,POSNEG_RATIO_CLAUSE_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_min,VCG_CLAUSE_max,VCG_CLAUSE_entropy,UNARY,BINARYp,TRINARYp,VCG_VAR_mean,VCG_VAR_coeff_variation,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,POSNEG_RATIO_VAR_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_min,POSNEG_RATIO_VAR_max,POSNEG_RATIO_VAR_entropy,HORNY_VAR_mean,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,VG_max,CG_mean,CG_coeff_variation,CG_min,CG_max,CG_entropy,cluster_coeff_mean,cluster_coeff_coeff_variation,cluster_coeff_min,cluster_coeff_max,cluster_coeff_entropy,DIAMETER_mean,DIAMETER_coeff_variation,DIAMETER_min,DIAMETER_max,DIAMETER_entropy,cl_num_mean,cl_num_coeff_variation,cl_num_min,cl_num_max,cl_num_q90,cl_num_q10,cl_num_q75,cl_num_q25,cl_num_q50,cl_size_mean,cl_size_coeff_variation,cl_size_min,cl_size_max,cl_size_q90,cl_size_q10,cl_size_q75,cl_size_q25,cl_size_q50,SP_bias_mean,SP_bias_coeff_variation,SP_bias_min,SP_bias_max,SP_bias_q90,SP_bias_q10,SP_bias_q75,SP_bias_q25,SP_bias_q50,SP_unconstraint_mean,SP_unconstraint_coeff_variation,SP_unconstraint_min,SP_unconstraint_max,SP_unconstraint_q90,SP_unconstraint_q10,SP_unconstraint_q75,SP_unconstraint_q25,SP_unconstraint_q50,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q10,saps_FirstLocalMinStep_Q90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q10,gsat_FirstLocalMinStep_Q90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars,algorithm,runtime
30.0,420.0,30.0,420.0,0.0,0.0,0.0714,0.3737,0.7276,0.0,1.0,1.4646,0.1562,0.1105,0.1,0.1667,0.6882,0.0,0.0,0.0262,0.1562,0.0238,0.1476,0.1643,1.6996,0.0235,0.0194,0.0,0.0625,1.4434,0.0346,0.2273,0.0214,0.0548,2.3035,0.231,0.069,0.0,0.069,0.069,0.3232,0.1006,0.2048,0.3714,3.4007,0.3168,0.0366,0.2793,0.357,1.6063,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696,0.5914,0.007,0.1644,0.1298,0.0179,0.0943,0.0355,0.0704,0.0049,0.3152,0.0027,0.0087,0.0084,0.0033,0.0053,0.004,0.0047,3.62,0.3712,6.5473,0.2536,6.0,4.0,9.0,1.8582,0.3301,0.9092,0.1297,2.9395,0.3709,6.5353,0.2572,6.0,4.0,9.0,1.4998,0.4393,0.862,0.1487,0.6533,0.7689,glucose_2,3.136998
30.0,420.0,30.0,420.0,0.0,0.0,0.0714,0.3737,0.7276,0.0,1.0,1.4646,0.1562,0.1105,0.1,0.1667,0.6882,0.0,0.0,0.0262,0.1562,0.0238,0.1476,0.1643,1.6996,0.0235,0.0194,0.0,0.0625,1.4434,0.0346,0.2273,0.0214,0.0548,2.3035,0.231,0.069,0.0,0.069,0.069,0.3232,0.1006,0.2048,0.3714,3.4007,0.3168,0.0366,0.2793,0.357,1.6063,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696,0.5914,0.007,0.1644,0.1298,0.0179,0.0943,0.0355,0.0704,0.0049,0.3152,0.0027,0.0087,0.0084,0.0033,0.0053,0.004,0.0047,3.62,0.3712,6.5473,0.2536,6.0,4.0,9.0,1.8582,0.3301,0.9092,0.1297,2.9395,0.3709,6.5353,0.2572,6.0,4.0,9.0,1.4998,0.4393,0.862,0.1487,0.6533,0.7689,clasp_2.0.R4092.crafted,3.135999
30.0,420.0,30.0,420.0,0.0,0.0,0.0714,0.3737,0.7276,0.0,1.0,1.4646,0.1562,0.1105,0.1,0.1667,0.6882,0.0,0.0,0.0262,0.1562,0.0238,0.1476,0.1643,1.6996,0.0235,0.0194,0.0,0.0625,1.4434,0.0346,0.2273,0.0214,0.0548,2.3035,0.231,0.069,0.0,0.069,0.069,0.3232,0.1006,0.2048,0.3714,3.4007,0.3168,0.0366,0.2793,0.357,1.6063,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696,0.5914,0.007,0.1644,0.1298,0.0179,0.0943,0.0355,0.0704,0.0049,0.3152,0.0027,0.0087,0.0084,0.0033,0.0053,0.004,0.0047,3.62,0.3712,6.5473,0.2536,6.0,4.0,9.0,1.8582,0.3301,0.9092,0.1297,2.9395,0.3709,6.5353,0.2572,6.0,4.0,9.0,1.4998,0.4393,0.862,0.1487,0.6533,0.7689,SAT07referencesolverminisat_SAT2007,3.135999
30.0,420.0,30.0,420.0,0.0,0.0,0.0714,0.3737,0.7276,0.0,1.0,1.4646,0.1562,0.1105,0.1,0.1667,0.6882,0.0,0.0,0.0262,0.1562,0.0238,0.1476,0.1643,1.6996,0.0235,0.0194,0.0,0.0625,1.4434,0.0346,0.2273,0.0214,0.0548,2.3035,0.231,0.069,0.0,0.069,0.069,0.3232,0.1006,0.2048,0.3714,3.4007,0.3168,0.0366,0.2793,0.357,1.6063,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696,0.5914,0.007,0.1644,0.1298,0.0179,0.0943,0.0355,0.0704,0.0049,0.3152,0.0027,0.0087,0.0084,0.0033,0.0053,0.004,0.0047,3.62,0.3712,6.5473,0.2536,6.0,4.0,9.0,1.8582,0.3301,0.9092,0.1297,2.9395,0.3709,6.5353,0.2572,6.0,4.0,9.0,1.4998,0.4393,0.862,0.1487,0.6533,0.7689,jMiniSat_2011,3.466948
30.0,420.0,30.0,420.0,0.0,0.0,0.0714,0.3737,0.7276,0.0,1.0,1.4646,0.1562,0.1105,0.1,0.1667,0.6882,0.0,0.0,0.0262,0.1562,0.0238,0.1476,0.1643,1.6996,0.0235,0.0194,0.0,0.0625,1.4434,0.0346,0.2273,0.0214,0.0548,2.3035,0.231,0.069,0.0,0.069,0.069,0.3232,0.1006,0.2048,0.3714,3.4007,0.3168,0.0366,0.2793,0.357,1.6063,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696,0.5914,0.007,0.1644,0.1298,0.0179,0.0943,0.0355,0.0704,0.0049,0.3152,0.0027,0.0087,0.0084,0.0033,0.0053,0.004,0.0047,3.62,0.3712,6.5473,0.2536,6.0,4.0,9.0,1.8582,0.3301,0.9092,0.1297,2.9395,0.3709,6.5353,0.2572,6.0,4.0,9.0,1.4998,0.4393,0.862,0.1487,0.6533,0.7689,RestartSAT_B95,3.134999
30.0,420.0,30.0,420.0,0.0,0.0,0.0714,0.3737,0.7276,0.0,1.0,1.4646,0.1562,0.1105,0.1,0.1667,0.6882,0.0,0.0,0.0262,0.1562,0.0238,0.1476,0.1643,1.6996,0.0235,0.0194,0.0,0.0625,1.4434,0.0346,0.2273,0.0214,0.0548,2.3035,0.231,0.069,0.0,0.069,0.069,0.3232,0.1006,0.2048,0.3714,3.4007,0.3168,0.0366,0.2793,0.357,1.6063,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696,0.5914,0.007,0.1644,0.1298,0.0179,0.0943,0.0355,0.0704,0.0049,0.3152,0.0027,0.0087,0.0084,0.0033,0.0053,0.004,0.0047,3.62,0.3712,6.5473,0.2536,6.0,4.0,9.0,1.8582,0.3301,0.9092,0.1297,2.9395,0.3709,6.5353,0.2572,6.0,4.0,9.0,1.4998,0.4393,0.862,0.1487,0.6533,0.7689,SAT09referencesolverclasp_1.2.0.SAT09.32,3.135998
30.0,420.0,30.0,420.0,0.0,0.0,0.0714,0.3737,0.7276,0.0,1.0,1.4646,0.1562,0.1105,0.1,0.1667,0.6882,0.0,0.0,0.0262,0.1562,0.0238,0.1476,0.1643,1.6996,0.0235,0.0194,0.0,0.0625,1.4434,0.0346,0.2273,0.0214,0.0548,2.3035,0.231,0.069,0.0,0.069,0.069,0.3232,0.1006,0.2048,0.3714,3.4007,0.3168,0.0366,0.2793,0.357,1.6063,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696,0.5914,0.007,0.1644,0.1298,0.0179,0.0943,0.0355,0.0704,0.0049,0.3152,0.0027,0.0087,0.0084,0.0033,0.0053,0.004,0.0047,3.62,0.3712,6.5473,0.2536,6.0,4.0,9.0,1.8582,0.3301,0.9092,0.1297,2.9395,0.3709,6.5353,0.2572,6.0,4.0,9.0,1.4998,0.4393,0.862,0.1487,0.6533,0.7689,sathys_2011.04.01,3.138998
30.0,420.0,30.0,420.0,0.0,0.0,0.0714,0.3737,0.7276,0.0,1.0,1.4646,0.1562,0.1105,0.1,0.1667,0.6882,0.0,0.0,0.0262,0.1562,0.0238,0.1476,0.1643,1.6996,0.0235,0.0194,0.0,0.0625,1.4434,0.0346,0.2273,0.0214,0.0548,2.3035,0.231,0.069,0.0,0.069,0.069,0.3232,0.1006,0.2048,0.3714,3.4007,0.3168,0.0366,0.2793,0.357,1.6063,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696,0.5914,0.007,0.1644,0.1298,0.0179,0.0943,0.0355,0.0704,0.0049,0.3152,0.0027,0.0087,0.0084,0.0033,0.0053,0.004,0.0047,3.62,0.3712,6.5473,0.2536,6.0,4.0,9.0,1.8582,0.3301,0.9092,0.1297,2.9395,0.3709,6.5353,0.2572,6.0,4.0,9.0,1.4998,0.4393,0.862,0.1487,0.6533,0.7689,SApperloT2010_2011.05.15_fixed_,3.136998
30.0,420.0,30.0,420.0,0.0,0.0,0.0714,0.3737,0.7276,0.0,1.0,1.4646,0.1562,0.1105,0.1,0.1667,0.6882,0.0,0.0,0.0262,0.1562,0.0238,0.1476,0.1643,1.6996,0.0235,0.0194,0.0,0.0625,1.4434,0.0346,0.2273,0.0214,0.0548,2.3035,0.231,0.069,0.0,0.069,0.069,0.3232,0.1006,0.2048,0.3714,3.4007,0.3168,0.0366,0.2793,0.357,1.6063,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696,0.5914,0.007,0.1644,0.1298,0.0179,0.0943,0.0355,0.0704,0.0049,0.3152,0.0027,0.0087,0.0084,0.0033,0.0053,0.004,0.0047,3.62,0.3712,6.5473,0.2536,6.0,4.0,9.0,1.8582,0.3301,0.9092,0.1297,2.9395,0.3709,6.5353,0.2572,6.0,4.0,9.0,1.4998,0.4393,0.862,0.1487,0.6533,0.7689,sattime._2011.03.02,5003.13
30.0,420.0,30.0,420.0,0.0,0.0,0.0714,0.3737,0.7276,0.0,1.0,1.4646,0.1562,0.1105,0.1,0.1667,0.6882,0.0,0.0,0.0262,0.1562,0.0238,0.1476,0.1643,1.6996,0.0235,0.0194,0.0,0.0625,1.4434,0.0346,0.2273,0.0214,0.0548,2.3035,0.231,0.069,0.0,0.069,0.069,0.3232,0.1006,0.2048,0.3714,3.4007,0.3168,0.0366,0.2793,0.357,1.6063,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696,0.5914,0.007,0.1644,0.1298,0.0179,0.0943,0.0355,0.0704,0.0049,0.3152,0.0027,0.0087,0.0084,0.0033,0.0053,0.004,0.0047,3.62,0.3712,6.5473,0.2536,6.0,4.0,9.0,1.8582,0.3301,0.9092,0.1297,2.9395,0.3709,6.5353,0.2572,6.0,4.0,9.0,1.4998,0.4393,0.862,0.1487,0.6533,0.7689,sattime_2011.03.02,5003.13
60.0,936.0,60.0,936.0,0.0,0.0,0.0641,0.3719,0.7008,0.0,1.0,1.2762,0.0805,0.082,0.05,0.0833,0.4757,0.0,0.0,0.0075,0.0805,0.0189,0.0769,0.0833,1.7283,0.0174,0.0138,0.0,0.0556,1.3482,0.0167,0.2288,0.0075,0.0246,2.5943,0.2105,0.0629,0.0063,0.062,0.063,0.1824,0.0796,0.1132,0.2009,3.1411,0.1766,0.0468,0.1461,0.2011,1.289,2.1695,0.1729,2.0,3.0,0.4551,4460.1667,0.0052,4438.0,4510.0,4510.0,4438.0,4459.0,4448.0,4455.0,15.3845,0.0099,15.2123,15.6166,15.6166,15.2123,15.5566,15.2678,15.3743,0.0445,0.7669,0.0044,0.1849,0.0859,0.0082,0.059,0.0172,0.0397,0.0042,0.2217,0.0027,0.0063,0.0055,0.0029,0.0048,0.0034,0.0042,5.0653,0.3522,11.8687,0.2026,12.0,9.0,15.0,1.6243,0.2847,0.882,0.1028,4.1504,0.3674,11.8999,0.2038,12.0,9.0,15.0,1.249,0.4342,0.8546,0.1061,0.6115,0.7622,MPhaseSAT_2011.02.15,51.3734
60.0,936.0,60.0,936.0,0.0,0.0,0.0641,0.3719,0.7008,0.0,1.0,1.2762,0.0805,0.082,0.05,0.0833,0.4757,0.0,0.0,0.0075,0.0805,0.0189,0.0769,0.0833,1.7283,0.0174,0.0138,0.0,0.0556,1.3482,0.0167,0.2288,0.0075,0.0246,2.5943,0.2105,0.0629,0.0063,0.062,0.063,0.1824,0.0796,0.1132,0.2009,3.1411,0.1766,0.0468,0.1461,0.2011,1.289,2.1695,0.1729,2.0,3.0,0.4551,4460.1667,0.0052,4438.0,4510.0,4510.0,4438.0,4459.0,4448.0,4455.0,15.3845,0.0099,15.2123,15.6166,15.6166,15.2123,15.5566,15.2678,15.3743,0.0445,0.7669,0.0044,0.1849,0.0859,0.0082,0.059,0.0172,0.0397,0.0042,0.2217,0.0027,0.0063,0.0055,0.0029,0.0048,0.0034,0.0042,5.0653,0.3522,11.8687,0.2026,12.0,9.0,15.0,1.6243,0.2847,0.882,0.1028,4.1504,0.3674,11.8999,0.2038,12.0,9.0,15.0,1.249,0.4342,0.8546,0.1061,0.6115,0.7622,Sol_2011.04.04,18.7404
60.0,936.0,60.0,936.0,0.0,0.0,0.0641,0.3719,0.7008,0.0,1.0,1.2762,0.0805,0.082,0.05,0.0833,0.4757,0.0,0.0,0.0075,0.0805,0.0189,0.0769,0.0833,1.7283,0.0174,0.0138,0.0,0.0556,1.3482,0.0167,0.2288,0.0075,0.0246,2.5943,0.2105,0.0629,0.0063,0.062,0.063,0.1824,0.0796,0.1132,0.2009,3.1411,0.1766,0.0468,0.1461,0.2011,1.289,2.1695,0.1729,2.0,3.0,0.4551,4460.1667,0.0052,4438.0,4510.0,4510.0,4438.0,4459.0,4448.0,4455.0,15.3845,0.0099,15.2123,15.6166,15.6166,15.2123,15.5566,15.2678,15.3743,0.0445,0.7669,0.0044,0.1849,0.0859,0.0082,0.059,0.0172,0.0397,0.0042,0.2217,0.0027,0.0063,0.0055,0.0029,0.0048,0.0034,0.0042,5.0653,0.3522,11.8687,0.2026,12.0,9.0,15.0,1.6243,0.2847,0.882,0.1028,4.1504,0.3674,11.8999,0.2038,12.0,9.0,15.0,1.249,0.4342,0.8546,0.1061,0.6115,0.7622,QuteRSat_2011.05.12_fixed_,18.1565
60.0,936.0,60.0,936.0,0.0,0.0,0.0641,0.3719,0.7008,0.0,1.0,1.2762,0.0805,0.082,0.05,0.0833,0.4757,0.0,0.0,0.0075,0.0805,0.0189,0.0769,0.0833,1.7283,0.0174,0.0138,0.0,0.0556,1.3482,0.0167,0.2288,0.0075,0.0246,2.5943,0.2105,0.0629,0.0063,0.062,0.063,0.1824,0.0796,0.1132,0.2009,3.1411,0.1766,0.0468,0.1461,0.2011,1.289,2.1695,0.1729,2.0,3.0,0.4551,4460.1667,0.0052,4438.0,4510.0,4510.0,4438.0,4459.0,4448.0,4455.0,15.3845,0.0099,15.2123,15.6166,15.6166,15.2123,15.5566,15.2678,15.3743,0.0445,0.7669,0.0044,0.1849,0.0859,0.0082,0.059,0.0172,0.0397,0.0042,0.2217,0.0027,0.0063,0.0055,0.0029,0.0048,0.0034,0.0042,5.0653,0.3522,11.8687,0.2026,12.0,9.0,15.0,1.6243,0.2847,0.882,0.1028,4.1504,0.3674,11.8999,0.2038,12.0,9.0,15.0,1.249,0.4342,0.8546,0.1061,0.6115,0.7622,CryptoMiniSat_Strange.Night2.st_fixed_,17.47656
60.0,936.0,60.0,936.0,0.0,0.0,0.0641,0.3719,0.7008,0.0,1.0,1.2762,0.0805,0.082,0.05,0.0833,0.4757,0.0,0.0,0.0075,0.0805,0.0189,0.0769,0.0833,1.7283,0.0174,0.0138,0.0,0.0556,1.3482,0.0167,0.2288,0.0075,0.0246,2.5943,0.2105,0.0629,0.0063,0.062,0.063,0.1824,0.0796,0.1132,0.2009,3.1411,0.1766,0.0468,0.1461,0.2011,1.289,2.1695,0.1729,2.0,3.0,0.4551,4460.1667,0.0052,4438.0,4510.0,4510.0,4438.0,4459.0,4448.0,4455.0,15.3845,0.0099,15.2123,15.6166,15.6166,15.2123,15.5566,15.2678,15.3743,0.0445,0.7669,0.0044,0.1849,0.0859,0.0082,0.059,0.0172,0.0397,0.0042,0.2217,0.0027,0.0063,0.0055,0.0029,0.0048,0.0034,0.0042,5.0653,0.3522,11.8687,0.2026,12.0,9.0,15.0,1.6243,0.2847,0.882,0.1028,4.1504,0.3674,11.8999,0.2038,12.0,9.0,15.0,1.249,0.4342,0.8546,0.1061,0.6115,0.7622,PicoSAT_941,9.40979
60.0,936.0,60.0,936.0,0.0,0.0,0.0641,0.3719,0.7008,0.0,1.0,1.2762,0.0805,0.082,0.05,0.0833,0.4757,0.0,0.0,0.0075,0.0805,0.0189,0.0769,0.0833,1.7283,0.0174,0.0138,0.0,0.0556,1.3482,0.0167,0.2288,0.0075,0.0246,2.5943,0.2105,0.0629,0.0063,0.062,0.063,0.1824,0.0796,0.1132,0.2009,3.1411,0.1766,0.0468,0.1461,0.2011,1.289,2.1695,0.1729,2.0,3.0,0.4551,4460.1667,0.0052,4438.0,4510.0,4510.0,4438.0,4459.0,4448.0,4455.0,15.3845,0.0099,15.2123,15.6166,15.6166,15.2123,15.5566,15.2678,15.3743,0.0445,0.7669,0.0044,0.1849,0.0859,0.0082,0.059,0.0172,0.0397,0.0042,0.2217,0.0027,0.0063,0.0055,0.0029,0.0048,0.0034,0.0042,5.0653,0.3522,11.8687,0.2026,12.0,9.0,15.0,1.6243,0.2847,0.882,0.1028,4.1504,0.3674,11.8999,0.2038,12.0,9.0,15.0,1.249,0.4342,0.8546,0.1061,0.6115,0.7622,glucose_2,11.36049
60.0,936.0,60.0,936.0,0.0,0.0,0.0641,0.3719,0.7008,0.0,1.0,1.2762,0.0805,0.082,0.05,0.0833,0.4757,0.0,0.0,0.0075,0.0805,0.0189,0.0769,0.0833,1.7283,0.0174,0.0138,0.0,0.0556,1.3482,0.0167,0.2288,0.0075,0.0246,2.5943,0.2105,0.0629,0.0063,0.062,0.063,0.1824,0.0796,0.1132,0.2009,3.1411,0.1766,0.0468,0.1461,0.2011,1.289,2.1695,0.1729,2.0,3.0,0.4551,4460.1667,0.0052,4438.0,4510.0,4510.0,4438.0,4459.0,4448.0,4455.0,15.3845,0.0099,15.2123,15.6166,15.6166,15.2123,15.5566,15.2678,15.3743,0.0445,0.7669,0.0044,0.1849,0.0859,0.0082,0.059,0.0172,0.0397,0.0042,0.2217,0.0027,0.0063,0.0055,0.0029,0.0048,0.0034,0.0042,5.0653,0.3522,11.8687,0.2026,12.0,9.0,15.0,1.6243,0.2847,0.882,0.1028,4.1504,0.3674,11.8999,0.2038,12.0,9.0,15.0,1.249,0.4342,0.8546,0.1061,0.6115,0.7622,clasp_2.0.R4092.crafted,10.31165
60.0,936.0,60.0,936.0,0.0,0.0,0.0641,0.3719,0.7008,0.0,1.0,1.2762,0.0805,0.082,0.05,0.0833,0.4757,0.0,0.0,0.0075,0.0805,0.0189,0.0769,0.0833,1.7283,0.0174,0.0138,0.0,0.0556,1.3482,0.0167,0.2288,0.0075,0.0246,2.5943,0.2105,0.0629,0.0063,0.062,0.063,0.1824,0.0796,0.1132,0.2009,3.1411,0.1766,0.0468,0.1461,0.2011,1.289,2.1695,0.1729,2.0,3.0,0.4551,4460.1667,0.0052,4438.0,4510.0,4510.0,4438.0,4459.0,4448.0,4455.0,15.3845,0.0099,15.2123,15.6166,15.6166,15.2123,15.5566,15.2678,15.3743,0.0445,0.7669,0.0044,0.1849,0.0859,0.0082,0.059,0.0172,0.0397,0.0042,0.2217,0.0027,0.0063,0.0055,0.0029,0.0048,0.0034,0.0042,5.0653,0.3522,11.8687,0.2026,12.0,9.0,15.0,1.6243,0.2847,0.882,0.1028,4.1504,0.3674,11.8999,0.2038,12.0,9.0,15.0,1.249,0.4342,0.8546,0.1061,0.6115,0.7622,SAT07referencesolverminisat_SAT2007,10.55562
60.0,936.0,60.0,936.0,0.0,0.0,0.0641,0.3719,0.7008,0.0,1.0,1.2762,0.0805,0.082,0.05,0.0833,0.4757,0.0,0.0,0.0075,0.0805,0.0189,0.0769,0.0833,1.7283,0.0174,0.0138,0.0,0.0556,1.3482,0.0167,0.2288,0.0075,0.0246,2.5943,0.2105,0.0629,0.0063,0.062,0.063,0.1824,0.0796,0.1132,0.2009,3.1411,0.1766,0.0468,0.1461,0.2011,1.289,2.1695,0.1729,2.0,3.0,0.4551,4460.1667,0.0052,4438.0,4510.0,4510.0,4438.0,4459.0,4448.0,4455.0,15.3845,0.0099,15.2123,15.6166,15.6166,15.2123,15.5566,15.2678,15.3743,0.0445,0.7669,0.0044,0.1849,0.0859,0.0082,0.059,0.0172,0.0397,0.0042,0.2217,0.0027,0.0063,0.0055,0.0029,0.0048,0.0034,0.0042,5.0653,0.3522,11.8687,0.2026,12.0,9.0,15.0,1.6243,0.2847,0.882,0.1028,4.1504,0.3674,11.8999,0.2038,12.0,9.0,15.0,1.249,0.4342,0.8546,0.1061,0.6115,0.7622,jMiniSat_2011,22.3428
60.0,936.0,60.0,936.0,0.0,0.0,0.0641,0.3719,0.7008,0.0,1.0,1.2762,0.0805,0.082,0.05,0.0833,0.4757,0.0,0.0,0.0075,0.0805,0.0189,0.0769,0.0833,1.7283,0.0174,0.0138,0.0,0.0556,1.3482,0.0167,0.2288,0.0075,0.0246,2.5943,0.2105,0.0629,0.0063,0.062,0.063,0.1824,0.0796,0.1132,0.2009,3.1411,0.1766,0.0468,0.1461,0.2011,1.289,2.1695,0.1729,2.0,3.0,0.4551,4460.1667,0.0052,4438.0,4510.0,4510.0,4438.0,4459.0,4448.0,4455.0,15.3845,0.0099,15.2123,15.6166,15.6166,15.2123,15.5566,15.2678,15.3743,0.0445,0.7669,0.0044,0.1849,0.0859,0.0082,0.059,0.0172,0.0397,0.0042,0.2217,0.0027,0.0063,0.0055,0.0029,0.0048,0.0034,0.0042,5.0653,0.3522,11.8687,0.2026,12.0,9.0,15.0,1.6243,0.2847,0.882,0.1028,4.1504,0.3674,11.8999,0.2038,12.0,9.0,15.0,1.249,0.4342,0.8546,0.1061,0.6115,0.7622,RestartSAT_B95,19.2493
60.0,936.0,60.0,936.0,0.0,0.0,0.0641,0.3719,0.7008,0.0,1.0,1.2762,0.0805,0.082,0.05,0.0833,0.4757,0.0,0.0,0.0075,0.0805,0.0189,0.0769,0.0833,1.7283,0.0174,0.0138,0.0,0.0556,1.3482,0.0167,0.2288,0.0075,0.0246,2.5943,0.2105,0.0629,0.0063,0.062,0.063,0.1824,0.0796,0.1132,0.2009,3.1411,0.1766,0.0468,0.1461,0.2011,1.289,2.1695,0.1729,2.0,3.0,0.4551,4460.1667,0.0052,4438.0,4510.0,4510.0,4438.0,4459.0,4448.0,4455.0,15.3845,0.0099,15.2123,15.6166,15.6166,15.2123,15.5566,15.2678,15.3743,0.0445,0.7669,0.0044,0.1849,0.0859,0.0082,0.059,0.0172,0.0397,0.0042,0.2217,0.0027,0.0063,0.0055,0.0029,0.0048,0.0034,0.0042,5.0653,0.3522,11.8687,0.2026,12.0,9.0,15.0,1.6243,0.2847,0.882,0.1028,4.1504,0.3674,11.8999,0.2038,12.0,9.0,15.0,1.249,0.4342,0.8546,0.1061,0.6115,0.7622,SAT09referencesolverclasp_1.2.0.SAT09.32,10.35365
60.0,936.0,60.0,936.0,0.0,0.0,0.0641,0.3719,0.7008,0.0,1.0,1.2762,0.0805,0.082,0.05,0.0833,0.4757,0.0,0.0,0.0075,0.0805,0.0189,0.0769,0.0833,1.7283,0.0174,0.0138,0.0,0.0556,1.3482,0.0167,0.2288,0.0075,0.0246,2.5943,0.2105,0.0629,0.0063,0.062,0.063,0.1824,0.0796,0.1132,0.2009,3.1411,0.1766,0.0468,0.1461,0.2011,1.289,2.1695,0.1729,2.0,3.0,0.4551,4460.1667,0.0052,4438.0,4510.0,4510.0,4438.0,4459.0,4448.0,4455.0,15.3845,0.0099,15.2123,15.6166,15.6166,15.2123,15.5566,15.2678,15.3743,0.0445,0.7669,0.0044,0.1849,0.0859,0.0082,0.059,0.0172,0.0397,0.0042,0.2217,0.0027,0.0063,0.0055,0.0029,0.0048,0.0034,0.0042,5.0653,0.3522,11.8687,0.2026,12.0,9.0,15.0,1.6243,0.2847,0.882,0.1028,4.1504,0.3674,11.8999,0.2038,12.0,9.0,15.0,1.249,0.4342,0.8546,0.1061,0.6115,0.7622,sathys_2011.04.01,76.6556
